CityName,YY,MM,WGS84_Lon,WGS84_Lat,RainValue,
оч╢щел,2004,9,121.00,24.95,11.1445,
оч╢щел,2004,10,121.00,24.95,1.64102,
оч╢щел,2004,11,121.00,24.95,0.243025,
оч╢щел,2004,12,121.00,24.95,0.807768,
оч╢щел,2005,1,121.00,24.95,0.674681,
оч╢щел,2005,2,121.00,24.95,6.71438,
оч╢щел,2005,3,121.00,24.95,4.59781,
оч╢щел,2005,4,121.00,24.95,0.766471,
оч╢щел,2005,5,121.00,24.95,14.2166,
оч╢щел,2005,6,121.00,24.95,4.723,
оч╢щел,2005,7,121.00,24.95,4.92467,
оч╢щел,2005,8,121.00,24.95,7.231,
оч╢щел,2005,9,121.00,24.95,1.18375,
оч╢щел,2005,10,121.00,24.95,1.49149,
оч╢щел,2005,11,121.00,24.95,0.127642,
оч╢щел,2005,12,121.00,24.95,0.218855,
оч╢щел,2006,1,121.00,24.95,1.01506,
оч╢щел,2006,2,121.00,24.95,2.12743,
оч╢щел,2006,3,121.00,24.95,4.63667,
оч╢щел,2006,4,121.00,24.95,8.50476,
оч╢щел,2006,5,121.00,24.95,8.68007,
оч╢щел,2006,6,121.00,24.95,18.6079,
оч╢щел,2006,7,121.00,24.95,5.1934,
оч╢щел,2006,8,121.00,24.95,0.464909,
оч╢щел,2006,9,121.00,24.95,6.99605,
оч╢щел,2006,10,121.00,24.95,0,
оч╢щел,2006,11,121.00,24.95,2.84813,
оч╢щел,2006,12,121.00,24.95,4.60651,
оч╢щел,2007,1,121.00,24.95,2.29957,
оч╢щел,2007,2,121.00,24.95,1.90827,
оч╢щел,2007,3,121.00,24.95,5.52674,
оч╢щел,2007,4,121.00,24.95,5.80413,
оч╢щел,2007,5,121.00,24.95,3.21496,
оч╢щел,2007,6,121.00,24.95,21.5953,
оч╢щел,2007,7,121.00,24.95,0.00645202,
оч╢щел,2007,8,121.00,24.95,6.13787,
оч╢щел,2007,9,121.00,24.95,3.27532,
оч╢щел,2007,10,121.00,24.95,5.44213,
оч╢щел,2007,11,121.00,24.95,3.12359,
оч╢щел,2007,12,121.00,24.95,0.549742,
оч╢щел,2008,1,121.00,24.95,1.97165,
оч╢щел,2008,2,121.00,24.95,3.70353,
оч╢щел,2008,3,121.00,24.95,3.41023,
оч╢щел,2008,4,121.00,24.95,4.95225,
оч╢щел,2008,5,121.00,24.95,6.63454,
оч╢щел,2008,6,121.00,24.95,4.52883,
оч╢щел,2008,7,121.00,24.95,6.55562,
оч╢щел,2008,8,121.00,24.95,0,
оч╢щел,2008,9,121.00,24.95,15.8607,
оч╢щел,2008,10,121.00,24.95,0.682976,
оч╢щел,2008,11,121.00,24.95,1.45602,
оч╢щел,2008,12,121.00,24.95,0.357481,
оч╢щел,2009,1,121.00,24.95,0.323492,
оч╢щел,2009,2,121.00,24.95,0.868654,
оч╢щел,2009,3,121.00,24.95,3.4259,
оч╢щел,2009,4,121.00,24.95,2.3123,
оч╢щел,2009,5,121.00,24.95,0.881591,
оч╢щел,2009,6,121.00,24.95,6.25935,
оч╢щел,2009,7,121.00,24.95,2.39112,
оч╢щел,2009,8,121.00,24.95,7.32488,
оч╢щел,2009,9,121.00,24.95,0.184974,
оч╢щел,2009,10,121.00,24.95,1.04656,
оч╢щел,2009,11,121.00,24.95,1.60605,
оч╢щел,2009,12,121.00,24.95,0.953654,
оч╢щел,2010,1,121.00,24.95,2.57334,
оч╢щел,2010,2,121.00,24.95,6.0423,
оч╢щел,2010,3,121.00,24.95,2.68649,
оч╢щел,2010,4,121.00,24.95,4.20769,
оч╢щел,2010,5,121.00,24.95,6.13977,
оч╢щел,2010,6,121.00,24.95,5.20524,
оч╢щел,2010,7,121.00,24.95,1.18908,
оч╢щел,2010,8,121.00,24.95,4.60193,
оч╢щел,2010,9,121.00,24.95,2.63141,
оч╢щел,2010,10,121.00,24.95,1.91612,
оч╢щел,2010,11,121.00,24.95,0.902049,
оч╢щел,2010,12,121.00,24.95,1.80317,
оч╢щел,2011,1,121.00,24.95,1.95921,
оч╢щел,2011,2,121.00,24.95,2.14364,
оч╢щел,2011,3,121.00,24.95,2.51122,
оч╢щел,2011,4,121.00,24.95,0.731248,
оч╢щел,2011,5,121.00,24.95,9.77461,
оч╢щел,2011,6,121.00,24.95,5.63553,
оч╢щел,2011,7,121.00,24.95,3.58285,
оч╢щел,2011,8,121.00,24.95,1.08054,
оч╢щел,2011,9,121.00,24.95,0.23206,
оч╢щел,2011,10,121.00,24.95,1.99591,
оч╢щел,2011,11,121.00,24.95,7.48372,
оч╢щел,2011,12,121.00,24.95,2.08206,
оч╢щел,2012,1,121.00,24.95,4.57002,
оч╢щел,2012,2,121.00,24.95,7.09611,
оч╢щел,2012,3,121.00,24.95,2.64298,
оч╢щел,2012,4,121.00,24.95,9.64964,
оч╢щел,2012,5,121.00,24.95,7.00651,
оч╢щел,2012,6,121.00,24.95,16.1626,
оч╢щел,2012,7,121.00,24.95,1.30772,
оч╢щел,2012,8,121.00,24.95,12.4839,
оч╢щел,2012,9,121.00,24.95,2.14092,
оч╢щел,2012,10,121.00,24.95,1.0714,
оч╢щел,2012,11,121.00,24.95,9.57016,
оч╢щел,2012,12,121.00,24.95,4.5665,
оч╢щел,2013,1,121.00,24.95,1.70756,
оч╢щел,2013,2,121.00,24.95,0.444764,
оч╢щел,2013,3,121.00,24.95,2.5007,
оч╢щел,2013,4,121.00,24.95,8.75361,
оч╢щел,2013,5,121.00,24.95,10.9211,
оч╢щел,2013,6,121.00,24.95,1.84818,
оч╢щел,2013,7,121.00,24.95,4.7391,
оч╢щел,2013,8,121.00,24.95,16.3615,
оч╢щел,2013,9,121.00,24.95,0.725809,
оч╢щел,2013,10,121.00,24.95,0.365544,
оч╢щел,2013,11,121.00,24.95,1.18748,
оч╢щел,2013,12,121.00,24.95,4.72995,
оч╢щел,2014,1,121.00,24.95,0.319927,
оч╢щел,2014,2,121.00,24.95,4.84619,
оч╢щел,2014,3,121.00,24.95,2.85838,
оч╢щел,2014,4,121.00,24.95,2.43923,
оч╢щел,2014,5,121.00,24.95,14.8794,
оч╢щел,2014,6,121.00,24.95,4.35799,
оч╢щел,2014,7,121.00,24.95,1.36809,
оч╢щел,2014,8,121.00,24.95,0.933518,
оч╢щел,2014,9,121.00,24.95,1.83347,
оч╢щел,2014,10,121.00,24.95,0.648073,
оч╢щел,2014,11,121.00,24.95,0.626416,
оч╢щел,2014,12,121.00,24.95,1.98811,
оч╢щел,2015,1,121.00,24.95,0.537423,
оч╢щел,2015,2,121.00,24.95,2.32541,
оч╢щел,2015,3,121.00,24.95,3.88777,
оч╢щел,2015,4,121.00,24.95,2.54772,
оч╢щел,2015,5,121.00,24.95,9.84558,
оч╢щел,2015,6,121.00,24.95,0.778408,
оч╢щел,2015,7,121.00,24.95,0.446443,
оч╢щел,2015,8,121.00,24.95,7.12605,
оч╢щел,2015,9,121.00,24.95,3.57567,
оч╢щел,2015,10,121.00,24.95,2.84542,
оч╢щел,2015,11,121.00,24.95,0.384658,
оч╢щел,2015,12,121.00,24.95,2.62197,
оч╢щел,2016,1,121.00,24.95,8.86032,
оч╢щел,2016,2,121.00,24.95,2.5074,
оч╢щел,2016,3,121.00,24.95,8.26907,
оч╢щел,2016,4,121.00,24.95,5.81413,
оч╢щел,2016,5,121.00,24.95,3.19481,
оч╢щел,2016,6,121.00,24.95,8.78572,
оч╢щел,2016,7,121.00,24.95,0.201415,
оч╢щел,2016,8,121.00,24.95,2.02853,
оч╢щел,2016,9,121.00,24.95,4.60792,
оч╢щел,2016,10,121.00,24.95,0.692991,
оч╢щел,2016,11,121.00,24.95,3.40276,
оч╢щел,2016,12,121.00,24.95,0.179462,
оч╢щел,2017,1,121.00,24.95,0.637623,
оч╢щел,2017,2,121.00,24.95,2.14855,
оч╢щел,2017,3,121.00,24.95,4.03114,
оч╢щел,2017,4,121.00,24.95,2.38696,
оч╢щел,2017,5,121.00,24.95,2.08456,
оч╢щел,2017,6,121.00,24.95,17.52,
оч╢щел,2017,7,121.00,24.95,1.1826,
оч╢щел,2017,8,121.00,24.95,0.430292,
оч╢щел,2017,9,121.00,24.95,0.472707,
оч╢щел,2017,10,121.00,24.95,3.80035,
оч╢щел,2017,11,121.00,24.95,1.85812,
оч╢щел,2017,12,121.00,24.95,0.964912,
оч╢щел,2018,1,121.00,24.95,8.15021,
оч╢щел,2018,2,121.00,24.95,3.52537,
оч╢щел,2018,3,121.00,24.95,1.56632,
оч╢щел,2018,4,121.00,24.95,1.67505,
оч╢щел,2018,5,121.00,24.95,0.847785,
оч╢щел,2018,6,121.00,24.95,1.43542,
оч╢щел,2018,7,121.00,24.95,1.69111,
оч╢щел,2018,8,121.00,24.95,4.66069,
оч╢щел,2018,9,121.00,24.95,2.11425,
оч╢щел,2018,10,121.00,24.95,1.22148,
оч╢щел,2018,11,121.00,24.95,0.874089,
оч╢щел,2018,12,121.00,24.95,1.60266,
оч╢щел,2019,1,121.00,24.95,1.34449,
оч╢щел,2019,2,121.00,24.95,2.29144,
оч╢щел,2019,3,121.00,24.95,7.48802,
оч╢щел,2019,4,121.00,24.95,3.86908,
оч╢щел,2019,5,121.00,24.95,12.2292,
оч╢щел,2019,6,121.00,24.95,11.6228,
оч╢щел,2019,7,121.00,24.95,0.687002,
оч╢щел,2019,8,121.00,24.95,4.79113,
оч╢щел,2019,9,121.00,24.95,4.61644,
оч╢щел,2019,10,121.00,24.95,0.19128,
оч╢щел,2019,11,121.00,24.95,0.531384,
оч╢щел,2019,12,121.00,24.95,5.33796,
оч╢щел,2020,1,121.00,24.95,1.37013,
оч╢щел,2020,2,121.00,24.95,1.75965,
оч╢щел,2020,3,121.00,24.95,5.08707,
оч╢щел,2020,4,121.00,24.95,2.28572,
оч╢щел,2020,5,121.00,24.95,11.6538,
оч╢щел,2020,6,121.00,24.95,1.3881,
оч╢щел,2020,7,121.00,24.95,0.0680465,
оч╢щел,2020,8,121.00,24.95,4.17378,
оч╢щел,2020,9,121.00,24.95,3.51597,
оч╢щел,2020,10,121.00,24.95,0.272071,
оч╢щел,2020,11,121.00,24.95,0.297508,
оч╢щел,2020,12,121.00,24.95,2.1934,
оч╢щел,1960,1,121.00,25.00,NAN,
оч╢щел,1960,2,121.00,25.00,NAN,
оч╢щел,1960,3,121.00,25.00,NAN,
оч╢щел,1960,4,121.00,25.00,NAN,
оч╢щел,1960,5,121.00,25.00,NAN,
оч╢щел,1960,6,121.00,25.00,NAN,
оч╢щел,1960,7,121.00,25.00,NAN,
оч╢щел,1960,8,121.00,25.00,NAN,
оч╢щел,1960,9,121.00,25.00,NAN,
оч╢щел,1960,10,121.00,25.00,NAN,
оч╢щел,1960,11,121.00,25.00,NAN,
оч╢щел,1960,12,121.00,25.00,NAN,
оч╢щел,1961,1,121.00,25.00,NAN,
оч╢щел,1961,2,121.00,25.00,NAN,
оч╢щел,1961,3,121.00,25.00,NAN,
оч╢щел,1961,4,121.00,25.00,NAN,
оч╢щел,1961,5,121.00,25.00,NAN,
оч╢щел,1961,6,121.00,25.00,NAN,
оч╢щел,1961,7,121.00,25.00,NAN,
оч╢щел,1961,8,121.00,25.00,NAN,
оч╢щел,1961,9,121.00,25.00,NAN,
оч╢щел,1961,10,121.00,25.00,NAN,
оч╢щел,1961,11,121.00,25.00,NAN,
оч╢щел,1961,12,121.00,25.00,NAN,
оч╢щел,1962,1,121.00,25.00,NAN,
оч╢щел,1962,2,121.00,25.00,NAN,
оч╢щел,1962,3,121.00,25.00,NAN,
оч╢щел,1962,4,121.00,25.00,NAN,
оч╢щел,1962,5,121.00,25.00,NAN,
оч╢щел,1962,6,121.00,25.00,NAN,
оч╢щел,1962,7,121.00,25.00,NAN,
оч╢щел,1962,8,121.00,25.00,NAN,
оч╢щел,1962,9,121.00,25.00,NAN,
оч╢щел,1962,10,121.00,25.00,NAN,
оч╢щел,1962,11,121.00,25.00,NAN,
оч╢щел,1962,12,121.00,25.00,NAN,
оч╢щел,1963,1,121.00,25.00,NAN,
оч╢щел,1963,2,121.00,25.00,NAN,
оч╢щел,1963,3,121.00,25.00,NAN,
оч╢щел,1963,4,121.00,25.00,NAN,
оч╢щел,1963,5,121.00,25.00,NAN,
оч╢щел,1963,6,121.00,25.00,NAN,
оч╢щел,1963,7,121.00,25.00,NAN,
оч╢щел,1963,8,121.00,25.00,NAN,
оч╢щел,1963,9,121.00,25.00,NAN,
оч╢щел,1963,10,121.00,25.00,NAN,
оч╢щел,1963,11,121.00,25.00,NAN,
оч╢щел,1963,12,121.00,25.00,NAN,
оч╢щел,1964,1,121.00,25.00,NAN,
оч╢щел,1964,2,121.00,25.00,NAN,
оч╢щел,1964,3,121.00,25.00,NAN,
оч╢щел,1964,4,121.00,25.00,NAN,
оч╢щел,1964,5,121.00,25.00,NAN,
оч╢щел,1964,6,121.00,25.00,NAN,
оч╢щел,1964,7,121.00,25.00,NAN,
оч╢щел,1964,8,121.00,25.00,NAN,
оч╢щел,1964,9,121.00,25.00,NAN,
оч╢щел,1964,10,121.00,25.00,NAN,
оч╢щел,1964,11,121.00,25.00,NAN,
оч╢щел,1964,12,121.00,25.00,NAN,
оч╢щел,1965,1,121.00,25.00,NAN,
оч╢щел,1965,2,121.00,25.00,NAN,
оч╢щел,1965,3,121.00,25.00,NAN,
оч╢щел,1965,4,121.00,25.00,NAN,
оч╢щел,1965,5,121.00,25.00,NAN,
оч╢щел,1965,6,121.00,25.00,NAN,
оч╢щел,1965,7,121.00,25.00,NAN,
оч╢щел,1965,8,121.00,25.00,NAN,
оч╢щел,1965,9,121.00,25.00,NAN,
оч╢щел,1965,10,121.00,25.00,NAN,
оч╢щел,1965,11,121.00,25.00,NAN,
оч╢щел,1965,12,121.00,25.00,NAN,
оч╢щел,1966,1,121.00,25.00,NAN,
оч╢щел,1966,2,121.00,25.00,NAN,
оч╢щел,1966,3,121.00,25.00,NAN,
оч╢щел,1966,4,121.00,25.00,NAN,
оч╢щел,1966,5,121.00,25.00,NAN,
оч╢щел,1966,6,121.00,25.00,NAN,
оч╢щел,1966,7,121.00,25.00,NAN,
оч╢щел,1966,8,121.00,25.00,NAN,
оч╢щел,1966,9,121.00,25.00,NAN,
оч╢щел,1966,10,121.00,25.00,NAN,
оч╢щел,1966,11,121.00,25.00,NAN,
оч╢щел,1966,12,121.00,25.00,NAN,
оч╢щел,1967,1,121.00,25.00,NAN,
оч╢щел,1967,2,121.00,25.00,NAN,
оч╢щел,1967,3,121.00,25.00,NAN,
оч╢щел,1967,4,121.00,25.00,NAN,
оч╢щел,1967,5,121.00,25.00,NAN,
оч╢щел,1967,6,121.00,25.00,NAN,
оч╢щел,1967,7,121.00,25.00,NAN,
оч╢щел,1967,8,121.00,25.00,NAN,
оч╢щел,1967,9,121.00,25.00,NAN,
оч╢щел,1967,10,121.00,25.00,NAN,
оч╢щел,1967,11,121.00,25.00,NAN,
оч╢щел,1967,12,121.00,25.00,NAN,
оч╢щел,1968,1,121.00,25.00,NAN,
оч╢щел,1968,2,121.00,25.00,NAN,
оч╢щел,1968,3,121.00,25.00,NAN,
оч╢щел,1968,4,121.00,25.00,NAN,
оч╢щел,1968,5,121.00,25.00,NAN,
оч╢щел,1968,6,121.00,25.00,NAN,
оч╢щел,1968,7,121.00,25.00,NAN,
оч╢щел,1968,8,121.00,25.00,NAN,
оч╢щел,1968,9,121.00,25.00,NAN,
оч╢щел,1968,10,121.00,25.00,NAN,
оч╢щел,1968,11,121.00,25.00,NAN,
оч╢щел,1968,12,121.00,25.00,NAN,
оч╢щел,1969,1,121.00,25.00,NAN,
оч╢щел,1969,2,121.00,25.00,NAN,
оч╢щел,1969,3,121.00,25.00,NAN,
оч╢щел,1969,4,121.00,25.00,NAN,
оч╢щел,1969,5,121.00,25.00,NAN,
оч╢щел,1969,6,121.00,25.00,NAN,
оч╢щел,1969,7,121.00,25.00,NAN,
оч╢щел,1969,8,121.00,25.00,NAN,
оч╢щел,1969,9,121.00,25.00,NAN,
оч╢щел,1969,10,121.00,25.00,NAN,
оч╢щел,1969,11,121.00,25.00,NAN,
оч╢щел,1969,12,121.00,25.00,NAN,
оч╢щел,1970,1,121.00,25.00,NAN,
оч╢щел,1970,2,121.00,25.00,NAN,
оч╢щел,1970,3,121.00,25.00,NAN,
оч╢щел,1970,4,121.00,25.00,NAN,
оч╢щел,1970,5,121.00,25.00,NAN,
оч╢щел,1970,6,121.00,25.00,NAN,
оч╢щел,1970,7,121.00,25.00,NAN,
оч╢щел,1970,8,121.00,25.00,NAN,
оч╢щел,1970,9,121.00,25.00,NAN,
оч╢щел,1970,10,121.00,25.00,NAN,
оч╢щел,1970,11,121.00,25.00,NAN,
оч╢щел,1970,12,121.00,25.00,NAN,
оч╢щел,1971,1,121.00,25.00,NAN,
оч╢щел,1971,2,121.00,25.00,NAN,
оч╢щел,1971,3,121.00,25.00,NAN,
оч╢щел,1971,4,121.00,25.00,NAN,
оч╢щел,1971,5,121.00,25.00,NAN,
оч╢щел,1971,6,121.00,25.00,NAN,
оч╢щел,1971,7,121.00,25.00,NAN,
оч╢щел,1971,8,121.00,25.00,NAN,
оч╢щел,1971,9,121.00,25.00,NAN,
оч╢щел,1971,10,121.00,25.00,NAN,
оч╢щел,1971,11,121.00,25.00,NAN,
оч╢щел,1971,12,121.00,25.00,NAN,
оч╢щел,1972,1,121.00,25.00,NAN,
оч╢щел,1972,2,121.00,25.00,NAN,
оч╢щел,1972,3,121.00,25.00,NAN,
оч╢щел,1972,4,121.00,25.00,NAN,
оч╢щел,1972,5,121.00,25.00,NAN,
оч╢щел,1972,6,121.00,25.00,NAN,
оч╢щел,1972,7,121.00,25.00,NAN,
оч╢щел,1972,8,121.00,25.00,NAN,
оч╢щел,1972,9,121.00,25.00,NAN,
оч╢щел,1972,10,121.00,25.00,NAN,
оч╢щел,1972,11,121.00,25.00,NAN,
оч╢щел,1972,12,121.00,25.00,NAN,
оч╢щел,1973,1,121.00,25.00,NAN,
оч╢щел,1973,2,121.00,25.00,NAN,
оч╢щел,1973,3,121.00,25.00,NAN,
оч╢щел,1973,4,121.00,25.00,NAN,
оч╢щел,1973,5,121.00,25.00,NAN,
оч╢щел,1973,6,121.00,25.00,NAN,
оч╢щел,1973,7,121.00,25.00,NAN,
оч╢щел,1973,8,121.00,25.00,NAN,
оч╢щел,1973,9,121.00,25.00,NAN,
оч╢щел,1973,10,121.00,25.00,NAN,
оч╢щел,1973,11,121.00,25.00,NAN,
оч╢щел,1973,12,121.00,25.00,NAN,
оч╢щел,1974,1,121.00,25.00,NAN,
оч╢щел,1974,2,121.00,25.00,NAN,
оч╢щел,1974,3,121.00,25.00,NAN,
оч╢щел,1974,4,121.00,25.00,NAN,
оч╢щел,1974,5,121.00,25.00,NAN,
оч╢щел,1974,6,121.00,25.00,NAN,
оч╢щел,1974,7,121.00,25.00,NAN,
оч╢щел,1974,8,121.00,25.00,NAN,
оч╢щел,1974,9,121.00,25.00,NAN,
оч╢щел,1974,10,121.00,25.00,NAN,
оч╢щел,1974,11,121.00,25.00,NAN,
оч╢щел,1974,12,121.00,25.00,NAN,
оч╢щел,1975,1,121.00,25.00,NAN,
оч╢щел,1975,2,121.00,25.00,NAN,
оч╢щел,1975,3,121.00,25.00,NAN,
оч╢щел,1975,4,121.00,25.00,NAN,
оч╢щел,1975,5,121.00,25.00,NAN,
оч╢щел,1975,6,121.00,25.00,NAN,
оч╢щел,1975,7,121.00,25.00,NAN,
оч╢щел,1975,8,121.00,25.00,NAN,
оч╢щел,1975,9,121.00,25.00,NAN,
оч╢щел,1975,10,121.00,25.00,NAN,
оч╢щел,1975,11,121.00,25.00,NAN,
оч╢щел,1975,12,121.00,25.00,NAN,
оч╢щел,1976,1,121.00,25.00,NAN,
оч╢щел,1976,2,121.00,25.00,NAN,
оч╢щел,1976,3,121.00,25.00,NAN,
оч╢щел,1976,4,121.00,25.00,NAN,
оч╢щел,1976,5,121.00,25.00,NAN,
оч╢щел,1976,6,121.00,25.00,NAN,
оч╢щел,1976,7,121.00,25.00,NAN,
оч╢щел,1976,8,121.00,25.00,NAN,
оч╢щел,1976,9,121.00,25.00,NAN,
оч╢щел,1976,10,121.00,25.00,NAN,
оч╢щел,1976,11,121.00,25.00,NAN,
оч╢щел,1976,12,121.00,25.00,NAN,
оч╢щел,1977,1,121.00,25.00,NAN,
оч╢щел,1977,2,121.00,25.00,NAN,
оч╢щел,1977,3,121.00,25.00,NAN,
оч╢щел,1977,4,121.00,25.00,NAN,
оч╢щел,1977,5,121.00,25.00,NAN,
оч╢щел,1977,6,121.00,25.00,NAN,
оч╢щел,1977,7,121.00,25.00,NAN,
оч╢щел,1977,8,121.00,25.00,NAN,
оч╢щел,1977,9,121.00,25.00,NAN,
оч╢щел,1977,10,121.00,25.00,NAN,
оч╢щел,1977,11,121.00,25.00,NAN,
оч╢щел,1977,12,121.00,25.00,NAN,
оч╢щел,1978,1,121.00,25.00,NAN,
оч╢щел,1978,2,121.00,25.00,NAN,
оч╢щел,1978,3,121.00,25.00,NAN,
оч╢щел,1978,4,121.00,25.00,NAN,
оч╢щел,1978,5,121.00,25.00,NAN,
оч╢щел,1978,6,121.00,25.00,NAN,
оч╢щел,1978,7,121.00,25.00,NAN,
оч╢щел,1978,8,121.00,25.00,NAN,
оч╢щел,1978,9,121.00,25.00,NAN,
оч╢щел,1978,10,121.00,25.00,NAN,
оч╢щел,1978,11,121.00,25.00,NAN,
оч╢щел,1978,12,121.00,25.00,NAN,
оч╢щел,1979,1,121.00,25.00,NAN,
оч╢щел,1979,2,121.00,25.00,NAN,
оч╢щел,1979,3,121.00,25.00,NAN,
оч╢щел,1979,4,121.00,25.00,NAN,
оч╢щел,1979,5,121.00,25.00,NAN,
оч╢щел,1979,6,121.00,25.00,NAN,
оч╢щел,1979,7,121.00,25.00,NAN,
оч╢щел,1979,8,121.00,25.00,NAN,
оч╢щел,1979,9,121.00,25.00,NAN,
оч╢щел,1979,10,121.00,25.00,NAN,
оч╢щел,1979,11,121.00,25.00,NAN,
оч╢щел,1979,12,121.00,25.00,NAN,
оч╢щел,1980,1,121.00,25.00,NAN,
оч╢щел,1980,2,121.00,25.00,NAN,
оч╢щел,1980,3,121.00,25.00,NAN,
оч╢щел,1980,4,121.00,25.00,NAN,
оч╢щел,1980,5,121.00,25.00,NAN,
оч╢щел,1980,6,121.00,25.00,NAN,
оч╢щел,1980,7,121.00,25.00,NAN,
оч╢щел,1980,8,121.00,25.00,NAN,
оч╢щел,1980,9,121.00,25.00,NAN,
оч╢щел,1980,10,121.00,25.00,NAN,
оч╢щел,1980,11,121.00,25.00,NAN,
оч╢щел,1980,12,121.00,25.00,NAN,
оч╢щел,1981,1,121.00,25.00,NAN,
оч╢щел,1981,2,121.00,25.00,NAN,
оч╢щел,1981,3,121.00,25.00,NAN,
оч╢щел,1981,4,121.00,25.00,NAN,
оч╢щел,1981,5,121.00,25.00,NAN,
оч╢щел,1981,6,121.00,25.00,NAN,
оч╢щел,1981,7,121.00,25.00,NAN,
оч╢щел,1981,8,121.00,25.00,NAN,
оч╢щел,1981,9,121.00,25.00,NAN,
оч╢щел,1981,10,121.00,25.00,NAN,
оч╢щел,1981,11,121.00,25.00,NAN,
оч╢щел,1981,12,121.00,25.00,NAN,
оч╢щел,1982,1,121.00,25.00,NAN,
оч╢щел,1982,2,121.00,25.00,NAN,
оч╢щел,1982,3,121.00,25.00,NAN,
оч╢щел,1982,4,121.00,25.00,NAN,
оч╢щел,1982,5,121.00,25.00,NAN,
оч╢щел,1982,6,121.00,25.00,NAN,
оч╢щел,1982,7,121.00,25.00,NAN,
оч╢щел,1982,8,121.00,25.00,NAN,
оч╢щел,1982,9,121.00,25.00,NAN,
оч╢щел,1982,10,121.00,25.00,NAN,
оч╢щел,1982,11,121.00,25.00,NAN,
оч╢щел,1982,12,121.00,25.00,NAN,
оч╢щел,1983,1,121.00,25.00,NAN,
оч╢щел,1983,2,121.00,25.00,NAN,
оч╢щел,1983,3,121.00,25.00,NAN,
оч╢щел,1983,4,121.00,25.00,NAN,
оч╢щел,1983,5,121.00,25.00,NAN,
оч╢щел,1983,6,121.00,25.00,NAN,
оч╢щел,1983,7,121.00,25.00,NAN,
оч╢щел,1983,8,121.00,25.00,NAN,
оч╢щел,1983,9,121.00,25.00,NAN,
оч╢щел,1983,10,121.00,25.00,NAN,
оч╢щел,1983,11,121.00,25.00,NAN,
оч╢щел,1983,12,121.00,25.00,NAN,
оч╢щел,1984,1,121.00,25.00,NAN,
оч╢щел,1984,2,121.00,25.00,NAN,
оч╢щел,1984,3,121.00,25.00,NAN,
оч╢щел,1984,4,121.00,25.00,NAN,
оч╢щел,1984,5,121.00,25.00,NAN,
оч╢щел,1984,6,121.00,25.00,NAN,
оч╢щел,1984,7,121.00,25.00,NAN,
оч╢щел,1984,8,121.00,25.00,NAN,
оч╢щел,1984,9,121.00,25.00,NAN,
оч╢щел,1984,10,121.00,25.00,NAN,
оч╢щел,1984,11,121.00,25.00,NAN,
оч╢щел,1984,12,121.00,25.00,NAN,
оч╢щел,1985,1,121.00,25.00,NAN,
оч╢щел,1985,2,121.00,25.00,NAN,
оч╢щел,1985,3,121.00,25.00,NAN,
оч╢щел,1985,4,121.00,25.00,NAN,
оч╢щел,1985,5,121.00,25.00,NAN,
оч╢щел,1985,6,121.00,25.00,NAN,
оч╢щел,1985,7,121.00,25.00,NAN,
оч╢щел,1985,8,121.00,25.00,NAN,
оч╢щел,1985,9,121.00,25.00,NAN,
оч╢щел,1985,10,121.00,25.00,NAN,
оч╢щел,1985,11,121.00,25.00,NAN,
оч╢щел,1985,12,121.00,25.00,NAN,
оч╢щел,1986,1,121.00,25.00,NAN,
оч╢щел,1986,2,121.00,25.00,NAN,
оч╢щел,1986,3,121.00,25.00,NAN,
оч╢щел,1986,4,121.00,25.00,NAN,
оч╢щел,1986,5,121.00,25.00,NAN,
оч╢щел,1986,6,121.00,25.00,NAN,
оч╢щел,1986,7,121.00,25.00,NAN,
оч╢щел,1986,8,121.00,25.00,NAN,
оч╢щел,1986,9,121.00,25.00,NAN,
оч╢щел,1986,10,121.00,25.00,NAN,
оч╢щел,1986,11,121.00,25.00,NAN,
оч╢щел,1986,12,121.00,25.00,NAN,
оч╢щел,1987,1,121.00,25.00,NAN,
оч╢щел,1987,2,121.00,25.00,NAN,
оч╢щел,1987,3,121.00,25.00,NAN,
оч╢щел,1987,4,121.00,25.00,NAN,
оч╢щел,1987,5,121.00,25.00,NAN,
оч╢щел,1987,6,121.00,25.00,NAN,
оч╢щел,1987,7,121.00,25.00,NAN,
оч╢щел,1987,8,121.00,25.00,NAN,
оч╢щел,1987,9,121.00,25.00,NAN,
оч╢щел,1987,10,121.00,25.00,NAN,
оч╢щел,1987,11,121.00,25.00,NAN,
оч╢щел,1987,12,121.00,25.00,NAN,
оч╢щел,1988,1,121.00,25.00,NAN,
